"","Start_Date","mean","q10","q50","q90"
"148",2018-07-25,120869.244453397,92039.7718820807,111960.653708232,142288.768064478
"149",2018-07-26,117239.430584106,57326.5361826642,109929.027299494,137589.05520273
"150",2018-07-27,90870.6481870501,55369.3257759035,85050.1223081154,106048.912494033
"151",2018-07-30,137106.91660323,87877.25100577,135066.88380584,165065.83607142
"152",2018-07-31,101967.028219257,55172.353666801,100306.755191057,124933.821594077
"153",2018-08-01,115646.144787649,71232.4648309106,113091.145302379,140910.382006727
"154",2018-08-02,116837.507755667,73007.4844475518,115599.113132889,137959.66564891
"155",2018-08-03,87840.2410217945,65285.8077237914,83833.2839723472,102894.213006165
"156",2018-08-06,132827.070450366,90478.4302725708,140457.257579974,168390.500496721
"157",2018-08-07,101502.021453506,73125.066251038,105782.097821715,129473.932560958
"158",2018-08-08,110914.654742612,79803.1791401852,110278.329390455,138268.539731286
"159",2018-08-09,113085.147693823,70336.7417955694,115821.306389184,139585.30499356
"160",2018-08-10,86096.6445450823,59432.1339116148,87131.8222470527,110105.121344666
"161",2018-08-13,131526.539599811,95324.3869778725,134459.577489955,156593.944168443
"162",2018-08-14,101790.493184994,64368.1951567769,103282.080590223,124412.734197907
"163",2018-08-15,112844.018720125,66646.8205830294,118154.131491809,146850.485980749
"164",2018-08-16,119300.863343641,71580.8389097921,120996.75239639,149198.790500917
"165",2018-08-17,91550.6543636548,64009.4055593865,89322.7635930422,109882.605377192
"166",2018-08-20,133771.687463368,89869.3554218577,136228.539337367,157933.693010816
"167",2018-08-21,104863.96403051,62906.6810671189,105135.932964235,120206.772762687
"168",2018-08-22,116728.129624537,64446.5932092836,117825.117371106,138530.866099526
"169",2018-08-23,121131.97546115,66393.7956693829,113579.577392037,161949.444037684
"170",2018-08-24,92521.8946196182,52906.4201009242,87658.8531902396,126633.687139004
"171",2018-08-27,136909.989214636,83466.1106523907,126253.676744772,187161.242494718
"172",2018-08-28,107541.148557621,73287.2858766633,98927.1129022222,136283.034426078
"173",2018-08-29,123928.928234033,77587.8544367383,127464.154953169,151445.343516065
"174",2018-08-30,117033.633499825,70667.0702660054,118710.446448937,147847.355652688
"175",2018-08-31,88281.7804440342,63803.4647251229,86047.8129170683,104147.124413325
"176",2018-09-03,134854.689972906,97404.9591508949,140480.07367638,155864.59171965
"177",2018-09-04,104497.517626638,75269.4721375552,104718.253458602,120044.490976553
"178",2018-09-05,117656.67325819,77889.1196652127,120233.4427524,140850.898615003
"179",2018-09-06,116928.65743987,77921.4716989301,118781.212407996,138092.092857951
"180",2018-09-07,88361.2869891516,62342.5118316652,87090.5109912454,103294.248376839
"181",2018-09-10,131902.669413803,91379.9993089638,133504.591233585,147127.871189086
"182",2018-09-11,102401.304909125,73755.0911169691,102112.404388204,122851.824876073
"183",2018-09-12,114631.173997812,79994.4301989141,114774.887590165,137581.414025022
"184",2018-09-13,111183.247726391,83544.1103226053,105353.547643435,136673.495419617
"185",2018-09-14,82632.8651669785,62227.0466089308,73806.9315643584,104105.106373581
"186",2018-09-17,125572.918495023,89688.7819057666,113647.054367893,158328.533502085
"187",2018-09-18,98411.4629138474,77180.0450655176,89862.29590474,122309.736520657
"188",2018-09-19,112179.92423294,78809.8027328726,110414.865443942,139682.561684996
"189",2018-09-20,111439.224936015,67556.1507711241,113111.888445444,135712.161138289
"190",2018-09-21,85291.1455239237,59897.8068814621,86897.5930235514,104976.770884748
"191",2018-09-24,127834.545870737,91571.4940887611,131240.509501005,155919.780111445
"192",2018-09-25,95519.2097724091,71082.5470825475,96049.0852499145,113263.237450589
"193",2018-09-26,112040.887525741,74216.0103057539,121207.694287792,132226.472305783
"194",2018-09-27,111590.45654866,79135.6452108158,113447.278902714,129167.060993527
"195",2018-09-28,82798.6557772951,58546.2879252303,82832.9453000535,98297.3497157408
"196",2018-10-01,129979.80781194,87849.3873004061,132532.213821954,153322.258710765
"197",2018-10-02,99867.2667606607,62731.7771442365,105983.665079305,119082.437849251
"198",2018-10-03,113880.998376796,75354.5060297839,122516.731498787,128866.724651372
"199",2018-10-04,112328.518095092,52381.855262915,114972.457995667,142714.608585072
"200",2018-10-05,84984.9869230062,51239.7583790998,89600.1039404524,102123.223123336
"201",2018-10-08,131468.988396353,84608.2725732697,141173.159830732,163272.74679269
"202",2018-10-09,99381.5105203799,68089.267254562,108459.083540114,115596.724513754
"203",2018-10-10,112286.135946429,77681.2000925161,115938.150694354,137843.567380385
"204",2018-10-11,115876.076368369,77770.8003315604,117893.654837002,136736.16703901
"205",2018-10-12,84537.1697097992,59427.3817458246,84077.0411189922,102370.263424027
"206",2018-10-15,129616.127639326,100051.825966176,132995.475350921,153437.414468861
"207",2018-10-16,100091.787100367,79295.3442944914,97652.4022019239,119462.463737167
"208",2018-10-17,116959.838790429,95716.9323920223,115421.286759485,130790.01511381
"209",2018-10-18,115129.24760315,100921.184058652,110272.132684623,131626.723551219
"210",2018-10-19,85724.4337094884,71019.1085883393,84133.1049497742,92715.1378472424
"211",2018-10-22,130560.860386903,107459.612895486,128076.787150406,143950.156266468
"212",2018-10-23,94545.1887079576,74101.6940682282,96989.5613102541,104857.913656972
"213",2018-10-24,109002.420715385,84394.1612644622,110351.262028679,122673.812106853
"214",2018-10-25,114012.348466153,96153.9102880236,111780.137836657,127806.468041877
"215",2018-10-26,84440.6023554842,72877.5722761516,82744.7408000919,95249.8161928906
"216",2018-10-29,127531.928280965,112827.890515287,126188.25554727,135176.555733011
"217",2018-10-30,99353.17766737,84302.9812922076,99439.9391434422,109666.737887625
"218",2018-10-31,114396.906183158,92887.8544925272,116044.753740271,124219.605101083
"219",2018-11-01,112990.058426629,96189.6584384395,112078.59549126,125356.085643524
"220",2018-11-02,86740.1132837655,78042.0570872373,86082.4774509078,92886.6890843584
"221",2018-11-05,132808.313786713,123991.293348126,132018.64239124,145004.691953695
"222",2018-11-06,99377.8968038704,89710.2094821229,98027.8794707517,107359.369466226
"223",2018-11-07,116873.102171816,99316.6856718168,117314.484170137,127526.776730862
"224",2018-11-08,117655.71065442,108031.242943255,118976.240884178,123514.788359258
"225",2018-11-09,87690.8818508087,76530.8640899921,86739.6195596484,98073.8500166982
"226",2018-11-12,130946.309838157,118105.526447247,131286.053329432,138646.887739795
"227",2018-11-13,95585.8301587613,79725.1298777734,95592.6849807034,105158.382669494
"228",2018-11-14,111486.054508984,98392.2903554244,107199.958542385,122997.931882967
"229",2018-11-15,112852.038420794,95707.2905200492,113640.375850972,131332.063764226
"230",2018-11-16,84343.1050643464,74444.9086306278,82801.0238893206,93845.4671253068
"231",2018-11-19,130783.456482361,115897.410736361,131128.832190704,147476.046580863
"232",2018-11-20,102051.803559204,90108.9184858343,101382.511223903,113135.486688195
"233",2018-11-21,115722.751950109,99956.4132179551,111352.024008541,134961.756122144
"234",2018-11-22,117329.468619243,101484.379911826,114125.844784328,130909.398844059
"235",2018-11-23,88478.4469660705,78786.1211640165,86162.8514701447,101759.161835316
"236",2018-11-26,131112.735580145,112866.144312047,130659.99755274,147818.024891421
"237",2018-11-27,99228.5452568683,85599.4251594033,95621.7197184381,113747.867348705
"238",2018-11-28,116720.699007752,102210.99524132,113677.635837418,134304.509945188
"239",2018-11-29,119026.475466394,104094.826792468,118708.104361727,126362.395078702
"240",2018-11-30,87787.2022827031,79202.2994390685,86922.3404926645,93501.24107897
"241",2018-12-03,131565.719787294,111362.974910822,134620.671923718,142570.179895826
"242",2018-12-04,100061.233642376,80527.8586168793,98766.364070036,113898.801767531
"243",2018-12-05,117199.109703615,102905.082289015,115595.942289475,129681.492268041
"244",2018-12-06,115188.054415504,102055.770917762,110621.612828425,131009.611546489
"245",2018-12-07,86813.992727012,73438.2207273225,85543.045902522,103734.126148938
"246",2018-12-10,133840.50687874,108122.94459804,130451.509044345,153756.163102991
"247",2018-12-11,104796.855217158,86974.4073907111,105483.627206795,116089.236052858
"248",2018-12-12,119286.920019582,102796.456222144,121545.005610128,131011.784319629
"249",2018-12-13,122871.6465489,104756.464068709,118668.120600324,134069.922045041
"250",2018-12-14,93797.0268207882,79563.4725453318,93248.3845013988,106717.571670013
"251",2018-12-17,143158.325919324,118764.967822919,140680.263539587,165102.067054508
"252",2018-12-18,103197.326021244,65384.7172406232,98127.1207468664,126922.919458116
"253",2018-12-19,121384.736139091,92203.4043640597,116180.923575218,141982.989768855
"254",2018-12-20,121123.124634174,105348.289798594,117757.415543166,135596.953870431
"255",2018-12-21,94716.6715079439,79581.2464165018,92324.3556074709,111304.407082667
"256",2018-12-24,142961.59736551,118675.898604928,138801.081640437,158673.75716036
"257",2018-12-25,113399.436304205,96752.2004368864,107216.359576659,137766.437747832
"258",2018-12-26,129302.201080191,112281.585558569,121573.989099821,153520.851933496
"259",2018-12-27,129952.88997996,113955.010045492,122057.073945368,145421.036972064
"260",2018-12-28,100679.389666699,85815.0221477176,96282.4170208214,118063.553255735
