"","Start_Date","mean","q10","q50","q90"
"137",2020-05-16,40479.333076888,38239.9781843196,39953.4029225755,44092.0105644565
"138",2020-05-17,50399.6673327355,47241.4057661213,49646.7366807221,55346.2662907863
"139",2020-05-18,55987.2507555546,53205.8663932641,54946.4936746173,61097.124658246
"140",2020-05-19,57292.8162733996,54128.0926152263,56135.8444608965,62760.8309341627
"141",2020-05-20,52229.0420296932,49079.7935195689,51695.3082319171,56780.5157826599
"142",2020-05-21,49794.2476002568,46971.4923843915,49177.8919721589,53753.130636471
"143",2020-05-22,47656.898783408,45480.952307989,46958.6790795637,51487.4608472956
"144",2020-05-23,40463.922754709,37623.03596974,40198.737322892,43569.8557739807
"145",2020-05-24,50139.8457265746,46788.5331846366,49285.6611868938,54717.6432402684
"146",2020-05-25,55954.3115966359,53000.7890775662,54984.9374187212,61489.5452298233
"147",2020-05-26,56844.1255388162,54002.0257143394,55505.405634033,61661.1102318385
"148",2020-05-27,52300.8798455951,48052.1951737762,51781.6009245563,56503.6857843877
"149",2020-05-28,49465.3641954424,46915.8406474292,48593.1504267806,54108.5064881133
"150",2020-05-29,47478.8600842992,45352.3985656289,46558.8516597191,52016.0082191054
"151",2020-05-30,40636.5698611458,38329.7896317912,39999.4025434176,44153.1595427822
"152",2020-05-31,50308.268117576,47340.3568046569,49527.591033402,54757.5995060443
"153",2020-06-01,56042.8042395062,53454.4675057187,54895.981652547,61064.0349116964
"154",2020-06-02,57005.5010144321,54343.04875345,56226.6518110086,61870.1566628111
"155",2020-06-03,52654.1674976039,49812.1858769032,51998.9337679533,56790.0398766051
"156",2020-06-04,49981.703646273,47506.2617191077,49161.2700517781,54163.1472335982
"157",2020-06-05,47805.6527716307,45385.4160972191,47168.6074196734,51463.2866525944
"158",2020-06-06,40621.2074943878,38451.4673294766,40078.3857844843,44574.7660707911
"159",2020-06-07,50642.68199319,46889.0712582202,49773.3136813092,56665.2395370581
"160",2020-06-08,56103.1729432609,53335.4333628471,55029.6222444616,61170.5708665939
"161",2020-06-09,57109.7173620072,54208.4023177957,56119.9085453301,62141.3596254333
"162",2020-06-10,52461.8990916958,49522.5264440456,51759.0607472616,56669.9407674937
"163",2020-06-11,49917.1864451452,47719.3276386006,49127.9196679633,54341.7894673339
"164",2020-06-12,47652.5097699036,45418.3590865014,46890.8917743828,51842.5161714369
"165",2020-06-13,40719.5866728707,38237.1143128441,40165.8943847156,44556.5870035556
"166",2020-06-14,50554.1623947741,47787.3440201066,49791.409459766,55288.6826240021
"167",2020-06-15,56315.3189866024,53867.0226422603,55114.3961421155,61056.7887609382
"168",2020-06-16,57305.4566546375,54470.6692233444,56462.942160174,62094.4652673442
"169",2020-06-17,52443.4797122811,49340.2166637369,51818.4783205237,57282.4602018869
"170",2020-06-18,50067.6340255814,47937.1027567884,49411.7141704805,54166.3461762786
"171",2020-06-19,47629.7460181542,45286.3828789446,46895.2835417056,51968.5498163667
"172",2020-06-20,40839.8362080758,38707.3661251172,40142.4438196899,44491.3282133711
"173",2020-06-21,50626.7254302277,48144.8964135928,49834.687210974,55604.3049512445
"174",2020-06-22,55861.1287250985,52766.0690408046,54933.6398113249,60700.0207051273
"175",2020-06-23,57403.9316876967,54511.4143395411,56389.7120687672,62313.76123116
"176",2020-06-24,52428.2086807682,50146.3349004813,51602.4121995322,56450.370542589
"177",2020-06-25,50233.6657284603,47679.6992293118,49355.8279548083,54132.7858220096
"178",2020-06-26,47570.6445326161,44842.8147831434,47099.0587985969,51509.2708360924
"179",2020-06-27,40772.1891348602,38359.309344925,40238.3831947564,44682.2317251189
"180",2020-06-28,50720.0518874663,48015.2092942434,49780.366277854,55793.3021011512
"181",2020-06-29,56406.6111907966,53689.3032382735,55573.2129108154,61274.6727630541
"182",2020-06-30,57552.1332756426,54354.1460072016,56657.4741297486,62582.2670043614
"183",2020-07-01,52515.5001428843,49691.3590593981,51812.9495246964,56770.8065137766
"184",2020-07-02,50513.7803226695,48240.6681983145,49774.6407953396,54732.860890886
"185",2020-07-03,47721.978774917,45221.3028616528,47095.0767050062,51864.5502906728
"186",2020-07-04,41013.4179433681,38973.4263393959,40183.8977455551,44717.880032005
"187",2020-07-05,51577.7891105897,47892.8805244846,49832.6883527027,58416.9074711771
"188",2020-07-06,56519.6354594201,53434.9084968595,55395.7624099106,62098.2010471445
"189",2020-07-07,57358.5770990985,53888.4289382203,56440.0319420525,62979.154772446
"190",2020-07-08,52973.9019464111,49365.2084805017,52124.064548768,58009.146552659
"191",2020-07-09,50475.838143045,47728.8252507693,49664.2518358648,55082.7231920499
"192",2020-07-10,48074.3513917015,45414.2524454834,47413.1631167102,52362.5073318656
"193",2020-07-11,41209.4926095641,38746.8193349232,40340.1842824407,45423.2953490502
"194",2020-07-12,51146.4339061341,48179.2079676306,50052.0310572448,56808.4456460922
"195",2020-07-13,56422.6481018581,52936.5291311478,55621.9998219627,61565.2229228098
"196",2020-07-14,57273.6962552169,54515.8339324363,56376.2639885626,62830.1194565188
"197",2020-07-15,52985.4556245207,50269.9179190763,52034.9591883023,57846.2713988144
"198",2020-07-16,50540.8065078227,47800.3404694487,49763.8446093789,55105.5880042076
"199",2020-07-17,47974.1542397005,45596.9432724909,47080.6179290887,52339.3269303282
"200",2020-07-18,41252.3021588544,38824.3467932538,40715.7455537865,45341.3428529632
"201",2020-07-19,50667.4047428289,47508.936183206,49440.5136623894,56428.2754341229
"202",2020-07-20,56446.861789896,52980.6449444077,55869.8318918757,61281.8894551343
"203",2020-07-21,57668.133754316,54870.0853228379,56727.5270535426,62400.2560261124
"204",2020-07-22,53231.245564268,49997.5928875575,52871.068866152,57826.2123863324
"205",2020-07-23,50466.1710420745,47492.6063628014,49867.2213539815,54480.1175636136
"206",2020-07-24,48179.9267807031,45398.2423958071,47612.0680549711,52699.4210610308
"207",2020-07-25,41323.6976823163,37679.4041339633,40716.6465633355,45838.1983663061
"208",2020-07-26,50819.6580407788,47826.2858643496,50016.1022535602,55973.4738304408
"209",2020-07-27,56737.19879164,53363.0097852285,55947.4454012182,61947.4650279015
"210",2020-07-28,57912.4534433692,54921.3162012798,56824.2244671887,63827.5449610512
"211",2020-07-29,52908.9275505995,48623.572147597,52228.0260724712,58472.5703934245
"212",2020-07-30,50444.1552003446,46636.191507053,49774.1094754481,54879.5536350012
"213",2020-07-31,48272.9950816955,45677.2681429361,47697.951604758,52316.8918847926
"214",2020-08-01,41173.9295145841,38048.0584449571,40774.7512219159,45021.6236231553
"215",2020-08-02,50937.6561188012,47660.9779514072,50411.8129403876,54686.2382758917
"216",2020-08-03,56842.6368324987,52589.9997352507,56022.2884489418,61798.6996471335
"217",2020-08-04,57588.5286072297,54077.9869354323,56793.3469232517,62416.3001197569
"218",2020-08-05,52957.589935697,48870.3324357527,52207.2223812836,57733.360785168
"219",2020-08-06,50653.7322094472,46915.7185754445,49878.6151747727,55114.6753874424
"220",2020-08-07,47974.516993471,45752.4588675287,47281.6263881032,52250.8511780014
"221",2020-08-08,41313.5011629483,37947.8794026707,41180.2567124141,45313.6884576419
"222",2020-08-09,51097.3397578496,47127.9459355759,50509.2826905564,56031.6819984537
"223",2020-08-10,57113.4546118816,54136.2430006741,56224.2711161084,62497.7290486261
"224",2020-08-11,57975.5156901759,54472.7210693703,56792.0398362108,63625.5838218252
"225",2020-08-12,53080.7922988269,49288.4024857782,52371.7334059679,57915.2883465091
"226",2020-08-13,50715.2460426132,47332.2450885465,50121.9371110666,54875.4777699959
"227",2020-08-14,48326.5624971502,45289.3771578108,47627.4144541449,52031.6427780037
"228",2020-08-15,41100.7285815892,38073.0439792983,40465.3294450215,45614.3121081312
"229",2020-08-16,51171.4942554979,47445.0929422685,50368.4741249479,55903.1337650048
"230",2020-08-17,56936.2827134401,52959.5777134955,56056.215182783,61905.4749965449
"231",2020-08-18,58036.464577643,53989.2176494093,57399.2608510454,63008.7677357814
"232",2020-08-19,53446.2394172787,49437.3039086226,52856.2987551385,58219.3193116671
"233",2020-08-20,50692.0715325459,45204.5143765692,50137.7411327288,55338.1488283884
"234",2020-08-21,48407.6864399347,44033.5195506664,47754.1344325641,53082.8143750163
