"","Start_Date","mean","q10","q50","q90"
"231",2018-11-19,20347.296159277,15295.6984566129,15423.8775232261,25771.1576455817
"232",2018-11-20,19641.0781452852,15281.8245519765,15303.968048912,24062.3982606164
"233",2018-11-21,20053.4202529893,15503.1803922261,15525.1066428948,24958.8175901245
"234",2018-11-22,20304.4454215695,15346.9768224791,15800.5255531487,25439.3717007702
"235",2018-11-23,20824.8684040712,17346.4591124092,17487.3398955932,24578.1718419322
"236",2018-11-26,20566.0100643164,16860.9390274861,17153.7105396312,24473.1303533624
"237",2018-11-27,20520.5115090304,16260.4062645857,16592.3300059588,24745.5131256248
"238",2018-11-28,20411.4246203081,16341.1719441831,16360.6854484965,24618.1980375314
"239",2018-11-29,19727.9230129985,15337.9395769847,15772.4048994219,24207.5292722206
"240",2018-11-30,20955.1662114014,19189.268546382,19492.3074738,22632.748356188
"241",2018-12-03,21011.357034071,19463.3739146627,19809.381704454,22815.561243586
"242",2018-12-04,21064.0929444963,17764.171159504,18076.5970025158,24377.3174560934
"243",2018-12-05,17649.7326453922,11127.9302657684,11606.2990656178,24198.132562942
"244",2018-12-06,17646.2994887918,11717.491131812,11812.1127295816,23759.9274469292
"245",2018-12-07,19513.4473654872,15419.1793774006,15794.9898297503,23565.1272135024
"246",2018-12-10,19656.4759491701,15294.9249081378,15474.3531428223,24290.6517086823
"247",2018-12-11,19754.235794099,15200.2934820448,15249.5665944513,24588.2387152288
"248",2018-12-12,18667.1138918143,14511.1021794692,14655.8122243857,23018.4891504581
"249",2018-12-13,19208.2017892662,14567.5604965839,14984.1998003866,23713.7249888747
"250",2018-12-14,19827.6455807639,15891.1812307124,16063.8127571777,23732.1535947053
"251",2018-12-17,18575.1624241323,15004.9548058721,16123.0678067954,21832.4087717998
"252",2018-12-18,19459.3786056447,16464.0480865335,17011.3834909727,22215.4458725972
"253",2018-12-19,17890.7155734453,14464.9944763695,14523.6919824504,21605.4903710012
"254",2018-12-20,19151.1336239391,16415.3998140315,16571.4756219587,22116.4875124874
"255",2018-12-21,19557.094159505,18037.4921815875,18056.4741787512,21367.8831599028
"256",2018-12-24,19169.4785025152,16809.9799995122,17459.7238799262,21853.7103092235
"257",2018-12-25,19102.4480466267,16667.9577109824,16679.8756147427,21839.5412321336
"258",2018-12-26,18246.9287883896,15389.8451854937,15462.12231019,21189.0501769912
"259",2018-12-27,18596.8737829769,15461.97693171,15620.9878243625,21816.3275583462
"260",2018-12-28,16484.4232059064,13328.2456910855,13527.4255472378,19964.0166277136
